"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2021-02-15,"BC","Vancouver Coastal","Vancouver",52,65.29
2021-02-15,"BC","Vancouver Island","All",20,17.43
2021-02-15,"BC","Vancouver Island","Central Vancouver Island",16,11.43
2021-02-15,"BC","Vancouver Island","North Vancouver Island",2,0.86
2021-02-15,"BC","Vancouver Island","South Vancouver Island",2,5.14
2021-02-15,"Out of Canada","Out of Canada","Out of Canada",1,1
2021-02-16,"BC","All","All",394,407.71
2021-02-16,"BC","Fraser","All",197,219
2021-02-16,"BC","Fraser","Fraser East",18,34.29
2021-02-16,"BC","Fraser","Fraser North",77,84.86
2021-02-16,"BC","Fraser","Fraser South",102,99.43
2021-02-16,"BC","Fraser","Unknown",0,0.43
2021-02-16,"BC","Interior","All",37,32.57
2021-02-16,"BC","Interior","East Kootenay",0,0.29
2021-02-16,"BC","Interior","Kootenay Boundary",0,0
2021-02-16,"BC","Interior","Okanagan",6,10.29
2021-02-16,"BC","Interior","Thompson Cariboo Shuswap",31,22
2021-02-16,"BC","Northern","All",15,32.57
2021-02-16,"BC","Northern","Northeast",1,5.71
2021-02-16,"BC","Northern","Northern Interior",2,10.43
2021-02-16,"BC","Northern","Northwest",12,16.43
2021-02-16,"BC","Northern","Unknown",0,0
2021-02-16,"BC","Vancouver Coastal","All",124,106.86
2021-02-16,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",47,33.29
2021-02-16,"BC","Vancouver Coastal","Richmond",8,8.14
2021-02-16,"BC","Vancouver Coastal","Unknown",0,0
2021-02-16,"BC","Vancouver Coastal","Vancouver",69,65.43
2021-02-16,"BC","Vancouver Island","All",21,16.71
2021-02-16,"BC","Vancouver Island","Central Vancouver Island",15,11
2021-02-16,"BC","Vancouver Island","North Vancouver Island",4,1.29
2021-02-16,"BC","Vancouver Island","South Vancouver Island",2,4.43
2021-02-16,"Out of Canada","Out of Canada","Out of Canada",1,1
2021-02-17,"BC","All","All",615,431.14
2021-02-17,"BC","Fraser","All",341,233.71
2021-02-17,"BC","Fraser","Fraser East",77,39.43
2021-02-17,"BC","Fraser","Fraser North",107,88.43
2021-02-17,"BC","Fraser","Fraser South",157,105.57
2021-02-17,"BC","Fraser","Unknown",0,0.29
2021-02-17,"BC","Interior","All",17,27.14
2021-02-17,"BC","Interior","East Kootenay",0,0.29
2021-02-17,"BC","Interior","Kootenay Boundary",1,0.14
2021-02-17,"BC","Interior","Okanagan",7,9.29
2021-02-17,"BC","Interior","Thompson Cariboo Shuswap",9,17.43
2021-02-17,"BC","Northern","All",95,40
2021-02-17,"BC","Northern","Northeast",21,7.71
2021-02-17,"BC","Northern","Northern Interior",41,14.86
2021-02-17,"BC","Northern","Northwest",33,17.43
2021-02-17,"BC","Northern","Unknown",0,0
2021-02-17,"BC","Vancouver Coastal","All",141,112.86
2021-02-17,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",26,30.43
2021-02-17,"BC","Vancouver Coastal","Richmond",12,9.43
2021-02-17,"BC","Vancouver Coastal","Unknown",0,0
2021-02-17,"BC","Vancouver Coastal","Vancouver",103,73
2021-02-17,"BC","Vancouver Island","All",21,17.43
2021-02-17,"BC","Vancouver Island","Central Vancouver Island",11,10.86
2021-02-17,"BC","Vancouver Island","North Vancouver Island",3,1.71
2021-02-17,"BC","Vancouver Island","South Vancouver Island",7,4.86
2021-02-17,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2021-02-18,"BC","All","All",533,445.29
2021-02-18,"BC","Fraser","All",290,243.14
2021-02-18,"BC","Fraser","Fraser East",54,41.71
2021-02-18,"BC","Fraser","Fraser North",113,92
2021-02-18,"BC","Fraser","Fraser South",122,109
2021-02-18,"BC","Fraser","Unknown",1,0.43
2021-02-18,"BC","Interior","All",62,30.14
2021-02-18,"BC","Interior","East Kootenay",1,0.43
2021-02-18,"BC","Interior","Kootenay Boundary",1,0.29
2021-02-18,"BC","Interior","Okanagan",18,10
2021-02-18,"BC","Interior","Thompson Cariboo Shuswap",42,19.43
2021-02-18,"BC","Northern","All",37,42
2021-02-18,"BC","Northern","Northeast",11,9
2021-02-18,"BC","Northern","Northern Interior",3,14.29
2021-02-18,"BC","Northern","Northwest",23,18.71
2021-02-18,"BC","Northern","Unknown",0,0
2021-02-18,"BC","Vancouver Coastal","All",125,112
2021-02-18,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",32,29.57
2021-02-18,"BC","Vancouver Coastal","Richmond",5,9.43
2021-02-18,"BC","Vancouver Coastal","Unknown",2,0.29
2021-02-18,"BC","Vancouver Coastal","Vancouver",86,72.71
2021-02-18,"BC","Vancouver Island","All",19,18
2021-02-18,"BC","Vancouver Island","Central Vancouver Island",8,10.71
2021-02-18,"BC","Vancouver Island","North Vancouver Island",9,3
2021-02-18,"BC","Vancouver Island","South Vancouver Island",2,4.29
2021-02-18,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2021-02-19,"BC","All","All",532,457.14
2021-02-19,"BC","Fraser","All",284,250.57
2021-02-19,"BC","Fraser","Fraser East",46,45.29
2021-02-19,"BC","Fraser","Fraser North",112,93.71
2021-02-19,"BC","Fraser","Fraser South",126,111.14
2021-02-19,"BC","Fraser","Unknown",0,0.43
2021-02-19,"BC","Interior","All",22,27.57
2021-02-19,"BC","Interior","East Kootenay",4,0.86
2021-02-19,"BC","Interior","Kootenay Boundary",1,0.43
2021-02-19,"BC","Interior","Okanagan",7,7.86
2021-02-19,"BC","Interior","Thompson Cariboo Shuswap",10,18.43
2021-02-19,"BC","Northern","All",49,40
2021-02-19,"BC","Northern","Northeast",7,8.57
2021-02-19,"BC","Northern","Northern Interior",9,11.71
2021-02-19,"BC","Northern","Northwest",33,19.71
2021-02-19,"BC","Northern","Unknown",0,0
2021-02-19,"BC","Vancouver Coastal","All",131,116.86
2021-02-19,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",23,29.29
2021-02-19,"BC","Vancouver Coastal","Richmond",13,9.86
2021-02-19,"BC","Vancouver Coastal","Unknown",0,0.29
2021-02-19,"BC","Vancouver Coastal","Vancouver",95,77.43
2021-02-19,"BC","Vancouver Island","All",46,22.14
2021-02-19,"BC","Vancouver Island","Central Vancouver Island",29,13
2021-02-19,"BC","Vancouver Island","North Vancouver Island",9,4.29
2021-02-19,"BC","Vancouver Island","South Vancouver Island",8,4.86
2021-02-19,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2021-02-20,"BC","All","All",490,464.14
2021-02-20,"BC","Fraser","All",276,256
2021-02-20,"BC","Fraser","Fraser East",46,46.57
2021-02-20,"BC","Fraser","Fraser North",108,94.29
2021-02-20,"BC","Fraser","Fraser South",121,114.71
2021-02-20,"BC","Fraser","Unknown",1,0.43
2021-02-20,"BC","Interior","All",16,25.86
2021-02-20,"BC","Interior","East Kootenay",3,1.29
2021-02-20,"BC","Interior","Kootenay Boundary",1,0.57
2021-02-20,"BC","Interior","Okanagan",9,8.29
2021-02-20,"BC","Interior","Thompson Cariboo Shuswap",3,15.71
2021-02-20,"BC","Northern","All",33,38
2021-02-20,"BC","Northern","Northeast",8,8
2021-02-20,"BC","Northern","Northern Interior",10,11.14
2021-02-20,"BC","Northern","Northwest",15,18.86
2021-02-20,"BC","Northern","Unknown",0,0
2021-02-20,"BC","Vancouver Coastal","All",134,119.86
2021-02-20,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",21,28.14
2021-02-20,"BC","Vancouver Coastal","Richmond",18,11
2021-02-20,"BC","Vancouver Coastal","Unknown",0,0.29
2021-02-20,"BC","Vancouver Coastal","Vancouver",95,80.43
2021-02-20,"BC","Vancouver Island","All",31,24.43
2021-02-20,"BC","Vancouver Island","Central Vancouver Island",21,14.71
2021-02-20,"BC","Vancouver Island","North Vancouver Island",9,5.29
2021-02-20,"BC","Vancouver Island","South Vancouver Island",1,4.43
2021-02-20,"Out of Canada","Out of Canada","Out of Canada",1,0.43
2021-02-21,"BC","All","All",454,477.57
2021-02-21,"BC","Fraser","All",278,265.86
2021-02-21,"BC","Fraser","Fraser East",40,46.29
2021-02-21,"BC","Fraser","Fraser North",111,100.57
2021-02-21,"BC","Fraser","Fraser South",127,118.57
2021-02-21,"BC","Fraser","Unknown",0,0.43
2021-02-21,"BC","Interior","All",28,28.14
2021-02-21,"BC","Interior","East Kootenay",0,1.14
2021-02-21,"BC","Interior","Kootenay Boundary",0,0.57
2021-02-21,"BC","Interior","Okanagan",7,8.57
2021-02-21,"BC","Interior","Thompson Cariboo Shuswap",21,17.86
2021-02-21,"BC","Northern","All",26,37.86
2021-02-21,"BC","Northern","Northeast",8,8.43
2021-02-21,"BC","Northern","Northern Interior",12,11.43
2021-02-21,"BC","Northern","Northwest",6,18
2021-02-21,"BC","Northern","Unknown",0,0
2021-02-21,"BC","Vancouver Coastal","All",97,119.57
2021-02-21,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",9,25.86
2021-02-21,"BC","Vancouver Coastal","Richmond",14,11.43
2021-02-21,"BC","Vancouver Coastal","Unknown",1,0.43
2021-02-21,"BC","Vancouver Coastal","Vancouver",73,81.86
2021-02-21,"BC","Vancouver Island","All",25,26.14
2021-02-21,"BC","Vancouver Island","Central Vancouver Island",17,16.71
2021-02-21,"BC","Vancouver Island","North Vancouver Island",4,5.71
2021-02-21,"BC","Vancouver Island","South Vancouver Island",4,3.71
2021-02-21,"Out of Canada","Out of Canada","Out of Canada",1,0.57
2021-02-22,"BC","All","All",502,502.86
2021-02-22,"BC","Fraser","All",246,273.14
2021-02-22,"BC","Fraser","Fraser East",47,46.86
2021-02-22,"BC","Fraser","Fraser North",97,103.57
2021-02-22,"BC","Fraser","Fraser South",102,122.43
2021-02-22,"BC","Fraser","Unknown",0,0.29
2021-02-22,"BC","Interior","All",42,32
2021-02-22,"BC","Interior","East Kootenay",0,1.14
2021-02-22,"BC","Interior","Kootenay Boundary",1,0.71
2021-02-22,"BC","Interior","Okanagan",15,9.86
2021-02-22,"BC","Interior","Thompson Cariboo Shuswap",26,20.29
2021-02-22,"BC","Northern","All",54,44.14
2021-02-22,"BC","Northern","Northeast",12,9.71
2021-02-22,"BC","Northern","Northern Interior",4,11.57
2021-02-22,"BC","Northern","Northwest",38,22.86
2021-02-22,"BC","Northern","Unknown",0,0
2021-02-22,"BC","Vancouver Coastal","All",121,124.71
2021-02-22,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",37,27.86
2021-02-22,"BC","Vancouver Coastal","Richmond",10,11.43
2021-02-22,"BC","Vancouver Coastal","Unknown",0,0.43
2021-02-22,"BC","Vancouver Coastal","Vancouver",74,85
2021-02-22,"BC","Vancouver Island","All",39,28.86
2021-02-22,"BC","Vancouver Island","Central Vancouver Island",20,17.29
2021-02-22,"BC","Vancouver Island","North Vancouver Island",11,7
2021-02-22,"BC","Vancouver Island","South Vancouver Island",8,4.57
2021-02-22,"Out of Canada","Out of Canada","Out of Canada",3,0.86
2021-02-23,"BC","All","All",519,520.71
2021-02-23,"BC","Fraser","All",285,285.71
2021-02-23,"BC","Fraser","Fraser East",53,51.86
2021-02-23,"BC","Fraser","Fraser North",88,105.14
2021-02-23,"BC","Fraser","Fraser South",143,128.29
2021-02-23,"BC","Fraser","Unknown",1,0.43
2021-02-23,"BC","Interior","All",31,31.14
2021-02-23,"BC","Interior","East Kootenay",0,1.14
2021-02-23,"BC","Interior","Kootenay Boundary",1,0.86
2021-02-23,"BC","Interior","Okanagan",9,10.29
2021-02-23,"BC","Interior","Thompson Cariboo Shuswap",21,18.86
2021-02-23,"BC","Northern","All",29,46.14
2021-02-23,"BC","Northern","Northeast",3,10
2021-02-23,"BC","Northern","Northern Interior",8,12.43
2021-02-23,"BC","Northern","Northwest",18,23.71
2021-02-23,"BC","Northern","Unknown",0,0
2021-02-23,"BC","Vancouver Coastal","All",139,126.86
2021-02-23,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,23.86
2021-02-23,"BC","Vancouver Coastal","Richmond",6,11.14
2021-02-23,"BC","Vancouver Coastal","Unknown",2,0.71
2021-02-23,"BC","Vancouver Coastal","Vancouver",112,91.14
2021-02-23,"BC","Vancouver Island","All",35,30.86
2021-02-23,"BC","Vancouver Island","Central Vancouver Island",25,18.71
2021-02-23,"BC","Vancouver Island","North Vancouver Island",7,7.43
2021-02-23,"BC","Vancouver Island","South Vancouver Island",3,4.71
2021-02-23,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2021-02-24,"BC","All","All",509,505.57
2021-02-24,"BC","Fraser","All",262,274.43
2021-02-24,"BC","Fraser","Fraser East",36,46
2021-02-24,"BC","Fraser","Fraser North",105,104.86
2021-02-24,"BC","Fraser","Fraser South",120,123
2021-02-24,"BC","Fraser","Unknown",1,0.57
2021-02-24,"BC","Interior","All",28,32.71
2021-02-24,"BC","Interior","East Kootenay",0,1.14
2021-02-24,"BC","Interior","Kootenay Boundary",1,0.86
2021-02-24,"BC","Interior","Okanagan",10,10.71
2021-02-24,"BC","Interior","Thompson Cariboo Shuswap",17,20
2021-02-24,"BC","Northern","All",38,38
2021-02-24,"BC","Northern","Northeast",2,7.29
2021-02-24,"BC","Northern","Northern Interior",7,7.57
2021-02-24,"BC","Northern","Northwest",29,23.14
2021-02-24,"BC","Northern","Unknown",0,0
2021-02-24,"BC","Vancouver Coastal","All",137,126.29
2021-02-24,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,22.86
2021-02-24,"BC","Vancouver Coastal","Richmond",15,11.57
2021-02-24,"BC","Vancouver Coastal","Unknown",0,0.71
2021-02-24,"BC","Vancouver Coastal","Vancouver",103,91.14
2021-02-24,"BC","Vancouver Island","All",44,34.14
2021-02-24,"BC","Vancouver Island","Central Vancouver Island",26,20.86
2021-02-24,"BC","Vancouver Island","North Vancouver Island",9,8.29
2021-02-24,"BC","Vancouver Island","South Vancouver Island",9,5
2021-02-24,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2021-02-25,"BC","All","All",592,514
2021-02-25,"BC","Fraser","All",346,282.43
2021-02-25,"BC","Fraser","Fraser East",56,46.29
2021-02-25,"BC","Fraser","Fraser North",139,108.57
2021-02-25,"BC","Fraser","Fraser South",151,127.14
2021-02-25,"BC","Fraser","Unknown",0,0.43
2021-02-25,"BC","Interior","All",49,30.86
2021-02-25,"BC","Interior","East Kootenay",1,1.14
2021-02-25,"BC","Interior","Kootenay Boundary",1,0.86
2021-02-25,"BC","Interior","Okanagan",8,9.29
2021-02-25,"BC","Interior","Thompson Cariboo Shuswap",39,19.57
2021-02-25,"BC","Northern","All",31,37.14
2021-02-25,"BC","Northern","Northeast",12,7.43
2021-02-25,"BC","Northern","Northern Interior",3,7.57
2021-02-25,"BC","Northern","Northwest",16,22.14
2021-02-25,"BC","Northern","Unknown",0,0
2021-02-25,"BC","Vancouver Coastal","All",135,127.71
2021-02-25,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",28,22.29
2021-02-25,"BC","Vancouver Coastal","Richmond",12,12.57
2021-02-25,"BC","Vancouver Coastal","Unknown",0,0.43
2021-02-25,"BC","Vancouver Coastal","Vancouver",95,92.43
2021-02-25,"BC","Vancouver Island","All",31,35.86
2021-02-25,"BC","Vancouver Island","Central Vancouver Island",20,22.57
2021-02-25,"BC","Vancouver Island","North Vancouver Island",11,8.57
2021-02-25,"BC","Vancouver Island","South Vancouver Island",0,4.71
2021-02-25,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2021-02-26,"BC","All","All",515,511.57
2021-02-26,"BC","Fraser","All",287,282.86
2021-02-26,"BC","Fraser","Fraser East",62,48.57
2021-02-26,"BC","Fraser","Fraser North",106,107.71
2021-02-26,"BC","Fraser","Fraser South",118,126
2021-02-26,"BC","Fraser","Unknown",1,0.57
2021-02-26,"BC","Interior","All",28,31.71
2021-02-26,"BC","Interior","East Kootenay",3,1
2021-02-26,"BC","Interior","Kootenay Boundary",1,0.86
2021-02-26,"BC","Interior","Okanagan",10,9.71
2021-02-26,"BC","Interior","Thompson Cariboo Shuswap",14,20.14
2021-02-26,"BC","Northern","All",57,38.29
2021-02-26,"BC","Northern","Northeast",10,7.86
2021-02-26,"BC","Northern","Northern Interior",4,6.86
2021-02-26,"BC","Northern","Northwest",43,23.57
2021-02-26,"BC","Northern","Unknown",0,0
2021-02-26,"BC","Vancouver Coastal","All",106,124.14
2021-02-26,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",25,22.57
2021-02-26,"BC","Vancouver Coastal","Richmond",21,13.71
2021-02-26,"BC","Vancouver Coastal","Unknown",0,0.43
2021-02-26,"BC","Vancouver Coastal","Vancouver",60,87.43
2021-02-26,"BC","Vancouver Island","All",37,34.57
2021-02-26,"BC","Vancouver Island","Central Vancouver Island",25,22
2021-02-26,"BC","Vancouver Island","North Vancouver Island",5,8
2021-02-26,"BC","Vancouver Island","South Vancouver Island",7,4.57
2021-02-26,"Out of Canada","Out of Canada","Out of Canada",2,1
2021-02-27,"BC","All","All",497,512.57
2021-02-27,"BC","Fraser","All",299,286.14
2021-02-27,"BC","Fraser","Fraser East",57,50.14
2021-02-27,"BC","Fraser","Fraser North",80,103.71
2021-02-27,"BC","Fraser","Fraser South",162,131.86
2021-02-27,"BC","Fraser","Unknown",0,0.43
2021-02-27,"BC","Interior","All",28,33.43
2021-02-27,"BC","Interior","East Kootenay",1,0.71
2021-02-27,"BC","Interior","Kootenay Boundary",0,0.71
2021-02-27,"BC","Interior","Okanagan",5,9.14
2021-02-27,"BC","Interior","Thompson Cariboo Shuswap",22,22.86
2021-02-27,"BC","Northern","All",38,39
2021-02-27,"BC","Northern","Northeast",9,8
2021-02-27,"BC","Northern","Northern Interior",0,5.43
2021-02-27,"BC","Northern","Northwest",29,25.57
2021-02-27,"BC","Northern","Unknown",0,0
2021-02-27,"BC","Vancouver Coastal","All",105,120
2021-02-27,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,22.43
2021-02-27,"BC","Vancouver Coastal","Richmond",21,14.14
2021-02-27,"BC","Vancouver Coastal","Unknown",0,0.43
2021-02-27,"BC","Vancouver Coastal","Vancouver",64,83
2021-02-27,"BC","Vancouver Island","All",27,34
2021-02-27,"BC","Vancouver Island","Central Vancouver Island",15,21.14
2021-02-27,"BC","Vancouver Island","North Vancouver Island",11,8.29
2021-02-27,"BC","Vancouver Island","South Vancouver Island",1,4.57
2021-02-27,"Out of Canada","Out of Canada","Out of Canada",0,0.86
2021-02-28,"BC","All","All",452,512.29
2021-02-28,"BC","Fraser","All",268,284.71
2021-02-28,"BC","Fraser","Fraser East",45,50.86
2021-02-28,"BC","Fraser","Fraser North",78,99
2021-02-28,"BC","Fraser","Fraser South",144,134.29
2021-02-28,"BC","Fraser","Unknown",1,0.57
2021-02-28,"BC","Interior","All",23,32.71
2021-02-28,"BC","Interior","East Kootenay",0,0.71
2021-02-28,"BC","Interior","Kootenay Boundary",0,0.71
2021-02-28,"BC","Interior","Okanagan",9,9.43
2021-02-28,"BC","Interior","Thompson Cariboo Shuswap",14,21.86
2021-02-28,"BC","Northern","All",23,38.57
2021-02-28,"BC","Northern","Northeast",8,8
2021-02-28,"BC","Northern","Northern Interior",3,4.14
2021-02-28,"BC","Northern","Northwest",12,26.43
2021-02-28,"BC","Northern","Unknown",0,0
2021-02-28,"BC","Vancouver Coastal","All",113,122.29
2021-02-28,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,24
2021-02-28,"BC","Vancouver Coastal","Richmond",5,12.86
2021-02-28,"BC","Vancouver Coastal","Unknown",0,0.29
2021-02-28,"BC","Vancouver Coastal","Vancouver",88,85.14
2021-02-28,"BC","Vancouver Island","All",25,34
2021-02-28,"BC","Vancouver Island","Central Vancouver Island",13,20.57
2021-02-28,"BC","Vancouver Island","North Vancouver Island",7,8.71
2021-02-28,"BC","Vancouver Island","South Vancouver Island",5,4.71
2021-02-28,"Out of Canada","Out of Canada","Out of Canada",0,0.71
2021-03-01,"BC","All","All",457,505.86
2021-03-01,"BC","Fraser","All",262,287
2021-03-01,"BC","Fraser","Fraser East",57,52.29
2021-03-01,"BC","Fraser","Fraser North",77,96.14
2021-03-01,"BC","Fraser","Fraser South",127,137.86
2021-03-01,"BC","Fraser","Unknown",1,0.71
2021-03-01,"BC","Interior","All",13,28.57
2021-03-01,"BC","Interior","East Kootenay",0,0.71
2021-03-01,"BC","Interior","Kootenay Boundary",1,0.71
2021-03-01,"BC","Interior","Okanagan",2,7.57
2021-03-01,"BC","Interior","Thompson Cariboo Shuswap",10,19.57
2021-03-01,"BC","Northern","All",20,33.71
2021-03-01,"BC","Northern","Northeast",6,7.14
2021-03-01,"BC","Northern","Northern Interior",1,3.71
2021-03-01,"BC","Northern","Northwest",13,22.86
2021-03-01,"BC","Northern","Unknown",0,0
2021-03-01,"BC","Vancouver Coastal","All",140,125
2021-03-01,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",25,22.29
2021-03-01,"BC","Vancouver Coastal","Richmond",11,13
